text,label,agreement,predicted,error,correct,confidence,predicted_proba_true_class
"15.4. Jelen Szerződés előkészítése, megkötése és teljesítése során a személyes adatok kezelése és amennyiben adattovábbításra kerül sor - az adatok továbbítása, az Európai Parlament és a Tanács (EU) 2016679 Rendelete a természetes személyeknek a személyes adatok kezelése tekintetében történő védelméről és az ilyen adatok szabad áramlásáról, valamint a 9546EK irányelv hatályon kívül helyezéséről (a továbbiakban: általános adatvédelmi rendelet), továbbá az információs önrendelkezési jogról és az információszabadságról szóló 2011. évi CXII. törvény (továbbiakban: Infotv.), valamint ezen felül a MÁV Zrt. részéről az Adatvédelmi és adatbiztonsági szabályzata alapján történik. A MÁV Zrt. és az Eladó kötelezettséget vállal arra, hogy az adatkezelés során az általános adatvédelmi rendelet szerinti adatbiztonsági követelményeknek eleget tesz, továbbá az érintettek jogainak és jogorvoslati lehetőségeinek legteljesebb figyelembevételével jár el. Amennyiben az Eladó a fentiekben foglalt kötelezettségeit megszegi, a szerződésszegéssel okozott teljes (közvetett és következményi) kárt (függetlenül attól, hogy az az érintett igényén vagy a NAIH hatósági határozatán ésvagy bírósági határozaton alapul) a MÁV Zrt. felé megtéríteni köteles.",1,1.0,4,3,False,0.25250757,0.19998305
"A Szerződő Fél a tudomására jutott személyes adatot kizárólag jelen Szerződés előkészítése, megkötése és az iratok megőrzésére irányadó időtartama alatt, a Szerződés teljesítése érdekében az általános adatvédelmi rendelet 6. cikk (1) bekezdés f) pontja (jogos érdek) alapján kezeli. A Szerződő Fél vállalja, hogy az előzőekben meghatározott időtartam letelte, vagy az adatkezelési jogosultság bármely egyéb okból történő megszűnését követően a tudomásukra jutott személyes adatot teljeskörű és helyre nem állítható módon törli. A MÁV Zrt. adatkezeléséről szóló részletes tájékoztató a https:www.mavcsoport.huszerzodeskotesekhez-kapcs-altadatkezelesi-tajekoztato webcímen megtalálható. A Szerződő Fél jelen Szerződés aláírásával igazolja, hogy A szerződéskötés során képviseletre és aláírására jogosult (természetes, meghatalmazott, vagy cégjegyzésre jogosult) személyek, a teljesítésigazoló személyek, illetve a Szerződésben megjelölt kapcsolattartók személyes adatainak kezeléséről szóló adatkezelési tájékoztatójának tartalmát megismerte és az abban foglaltakat tudomásul vette, illetve azt az érintettel igazolható módon megismertette.",1,1.0,4,3,False,0.25279936,0.19985504
"16. Alkalmazandó jogszabályok, szolgáltatói ÁSZF",5,1.0,4,1,False,0.25345105,0.10586742
16.1. Az ÁSZF-ben nem rögzített kérdésekben a Polgári Törvénykönyvről szóló 2013. évi V. törvény és az egyéb vonatkozó magyar jogszabályok rendelkezései irányadóak.,4,1.0,4,0,True,0.2526094,0.2526094
16.2. Vevő írásbeli elfogadó nyilatkozata hiányában az Eladó esetleges saját általános szerződési feltételei nem alkalmazandók.,3,1.0,4,1,False,0.2530889,0.23186786
"Amennyiben az Előfizető a Szolgáltatónak vagy harmadik félnek kárt okoz, úgy az az Előfizető érdekkörében felmerült károkozásnak minősül, Szolgáltató a károkozásokért nem felelős, az Előfizető köteles az okozott kár ellenértékét a károsultnak megfizetni, és amennyiben az okozott kár megtérítése érdekében harmadik fél a Szolgáltatóval szemben lép fel kártérítési igénnyel, úgy a Szolgáltató jogosult a kártérítési összeget Előfizetőre áthárítani.",3,1.0,4,1,False,0.25312558,0.23184228
"Amennyiben az Előfizető nem megfelelő Eszközt használ, vagy ha az Eszköz konfigurációját átállítja és ezzel saját magának, Szolgáltatónak vagy harmadik félnek kárt okoz, úgy az az Előfizető érdekkörében felmerült károkozásnak minősül, Szolgáltató a károkozásokért nem felelős, az Előfizető köteles az okozott kár ellenértékét a károsultnak megfizetni, és amennyiben az okozott kár megtérítése érdekében harmadik fél a Szolgáltatóval szemben lép fel kártérítési igénnyel, úgy a Szolgáltató jogosult a kártérítési összeget Előfizetőre áthárítani. Az Előfizető saját maga által üzembe helyezett Eszköz meghibásodásából, vagy az Előfizető által javított Eszköz nem megfelelő működéséből eredő szolgáltatáskiesés kapcsán a Szolgáltató felelőssége ugyancsak kizárt.",3,1.0,4,1,False,0.25296327,0.23195449
"Az Előfizetőtől jogtalanul eltulajdonított vagy az elvesztett Eszközt (mobil rádiótelefon készüléket, USB modem, wifi router stb.) az Előfizető írásbeli kérelmére a Szolgáltató legfeljebb egy éves időtartamra tiltó listára helyezi. Ehhez az írásbeli kérelem benyújtása mellett az Előfizetőnek igazolnia szükséges a letiltani kívánt Eszköz feletti rendelkezési jogát (pl.: IMEI számot és az Előfizető adatait tartalmazó számlával, Előfizetői, illetve a készülék adásvételi szerződéssel stb.).",3,1.0,4,1,False,0.25300315,0.23192593
"A Szolgáltató jogosult tiltó listára helyezni az Előfizető részére az Előfizetői, illetve a készülék adásvételi szerződésben kedvezményesen értékesített Eszközt, ha az Előfizetői Szerződés határozott időtartamának lejárta előtt nem a Szolgáltatónak felróható okból szűnt meg, és az ilyen esetre az egyedi Előfizetői Szerződés szerinti fizetési kötelezettségét az Előfizető nem teljesítette a Szolgáltató felé.",3,1.0,4,1,False,0.2531385,0.23183087
"A Helyhez kötött telefonszolgáltatás vagy hangszolgáltatás előfeltétele a megfelelő hálózati kapcsolat (pl. kábeles hozzáférés esetén a kábeltelevíziós hálózat, réz-érpáras hálózatokon igénybe vehető hagyományos telefon Szolgáltatások vagy hangszolgáltatások esetén az ilyen hálózat) megléte illetőleg kiépítése.",4,1.0,4,0,True,0.2533833,0.2533833
"Amennyiben az Előfizető mobil rádiótelefon készülékének operációs rendszere lehetővé teszi, a 112 Egységes Európai Segélyhívószámra irányuló hívás esetén a tartózkodási hely pontosabb meghatározására irányuló adatátadásra kerül sor. Az Előfizető mobil rádiótelefon készülékébe beépített helymeghatározó rendszer által megállapított pozíciót az Előfizető mobiltelefon készüléke automatikusan adat SMS formájában a segélyhívó szervezetnek átadja. A segélyhívó szervezet számára küldött SMS hazai hálózatban díjmentes.",1,1.0,4,3,False,0.2530244,0.19975561
"Helyhez kötött internet-hozzáférés szolgáltatás, s a Műsorterjesztés előfizetői szolgáltatás esetén nem értelmezhető a segélyhívás, ezen Szolgáltatások nem alkalmasak segélyhívásra.",2,1.0,4,2,False,0.25333133,0.20956072
"Szolgáltató számfüggetlen személyközi hírközlési szolgáltatást Előfizetőinek nem nyújt, így ezen pont tekintetében felvilágosítást sem áll módjában nyújtani.",3,1.0,4,1,False,0.25350514,0.23157369
"Szolgáltató központi Ügyfélszolgálati irodájában, márkaképviseletein és viszonteladóinál, illetve webshopján és telefonos ügyfélszolgálatán fogadja az Igénybejelentőtől a Szolgáltatás igénybevételére vonatkozó bejelentését. A WebshopÖnkiszolgáló felület nem elérhető az Egyedi limitkezeléssel érintett és speciális szolgáltatást igénybe vevő Előfizetőknek. Az igénybejelentés időpontja az az időpont, amikor az összes szükséges adatot hiánytalanul tartalmazó igénybejelentés és az összes szükséges kapcsolódó irat a Szolgáltató valamely fenti ügyfélkapcsolati helyére megérkezik. Az igénybejelentésnek tartalmaznia kell a Szolgáltatás igénybevételére vonatkozó minden lényeges feltételt, így különösen, a Szolgáltatás igénybevételének kívánt kezdő időpontját és az egyéb lényeges feltételeket. A Szolgáltató egyes Szolgáltatásai tekintetében meghatározhatja, hogy az Igénybejelentő mely elérhetőségén tehet az adott Szolgáltatással kapcsolatban igénybejelentést, azaz ilyen esetben a Szolgáltató az adott Szolgáltatása tekintetében az igénybejelentést nem köteles valamennyibármely elérhetőségén befogadni.",1,1.0,4,3,False,0.2529787,0.19977711
"A Szolgáltató jogosult a nevében eljáró személyek képviseleti jogosultságát korlátozni, illetve eltérő tartalommal meghatározni, különös tekintettel az Előfizetői szerződés megkötésére, módosítására, megszüntetésére való jogosultság, szerződéses jognyilatkozatok megtétele, és a Szolgáltatás ellenértékének átvétele tekintetében. A Szolgáltató képviseletében eljáró személyek az Előfizetőket korlátozott képviseleti jog fennállása esetén tájékoztatják képviseleti jogosultságuk köréről.",3,1.0,4,1,False,0.2530276,0.23190838
"Az Előfizetői Szerződés jelenlévők között üzlethelyiségben a Szolgáltató által fenntartott Ügyfélszolgálatokon, márkaképviseleteken és viszonteladói hálózatában és a Szolgáltató Üzlethelyiségeiben köthető meg, azzal, hogy a Szolgáltató fenntartja a jogot más értékesítési csatornák igénybevételére is. Ebben az esetben az Előfizetői Szerződés az Előfizetői Szerződésben foglalt feltételek Előfizető általi ráutaló magatartással történő elfogadásával jön létre. Kétség esetén az Előfizetői Szerződés létrejöttének időpontja a Szolgáltató ajánlatát elfogadó Előfizető által tanúsított, a jelen ÁSZF 3.1.3. pontjában ismertetett Ráutaló magatartások közül az első Ráutaló magatartás megtételének időpontja.",1,1.0,4,3,False,0.25281903,0.19984399
"Szolgáltató rögzíti, egyúttal tájékoztatja az Előfizetőt, hogy az APN-t (Access Point Name, azaz a hozzáférési pont nevét) az Előfizető állíthatja be, az Előfizető építi fel és bontja a mobilinternet kapcsolatot a telefonkészüléke beállításával. A Szolgáltató által kibocsátott, szolgáltatásra vonatkozó számlán ezen előfizetői beállítások függvényében jelenik meg az Előfizető forgalma. Technikai háttér: ha a mobil rádiótelefon-hálózat alapértelmezett kapcsolódási pontja (APN) akár az előfizető beállítása következtében eltér a készüléken beállított értéktől, akkor 4G hálózaton két külön PDP (Packet Data Protocol) session keletkezik. Amennyiben a készüléken az adatforgalmat Előfizető letiltja, úgy csak a készüléken beállított APN kapcsolata kerül lezárásra, míg az alapértelmezett APN-en felépített kapcsolat aktív marad. Ennek következtében az adatkapcsolat nem biztos, hogy az Előfizető által felépített, majd lezárt kapcsolatok szerinti bontásban, részletekben kerül rögzítésre a Szolgáltató által, hanem előfordulhat, hogy több adatkapcsolat együttesen kerül rögzítésre, számlázásra.",1,1.0,4,3,False,0.2529348,0.19979446
"Az MCOM értékhatárt ésvagy Telco értékhatárt a Szolgáltató akkor tekinti elértnek, ha az Előfizető részére az adott számlázási időszakon (továbbiakban: Periódus) belül kiállított számla végösszege, valamint az Előfizető által az adott Periódusban kezdeményezett díjfizetésre köteles forgalom még ki nem számlázott bruttó értéke eléri az MCOM értékhatárt ésvagy Telco értékhatárt.",2,1.0,4,2,False,0.25311425,0.2096604
"A Szolgáltató az időmérésen alapuló szolgáltatás mérését másodperc alapon, díjának számítását és számlázását az Előfizetői Szerződésben és az ÁSZF 2. számú mellékletében kialakított számlázási egység alapján végzi. A Szolgáltató hálózati kapcsolástechnikai rendszerét úgy köteles kialakítani, hogy a díjazott időtartam, azaz időmérésen alapuló szolgáltatás esetén a kapcsolat létrejötte és bontása közötti időtartam, a végpontok közötti beszéd- vagy adatkapcsolat fennállásának tényleges idejét a) Helyhez kötött telefonszolgáltatás vagy hangszolgáltatás és Mobil telefonszolgáltatás vagy hangszolgáltatás esetén hívó oldali bontásnál 2 másodperccel, hívott oldali bontásnál 90 másodperccel, b) Helyhez kötött és Mobil internet-hozzáférési szolgáltatás esetén 1 másodperccel, haladja meg. Adatmennyiségen alapuló szolgáltatás díjának számítását és számlázását az ÁSZF 2. számú mellékletében kialakított számlázási egység alapján végzi.",4,1.0,4,0,True,0.2530929,0.2530929
"Az Előfizető az Előfizetői Szerződés megkötésével egyidejűleg egyszeri belépési díjat köteles fizetni, amely előfeltétele a Szolgáltató rendszeréhez való csatlakozásának. Ezen felül havi vagy bizonyos esetekben annál gyakoribb rendszerességgel számla ellenében a havi előfizetési díjat, valamint az egyéb szolgáltatások havidíjait előre, a hívások és a szolgáltatások ellenértékét (forgalmi, illetve igénybevételi díj) pedig utólag köteles megfizetni. A forgalmi (igénybevételi) díjak mértéke többek között függ a napszaktól, a hívások és szolgáltatások fajtájától (pl. belföldi vagy nemzetközi) és a forgalmi esetektől (pl. külföldön fogadott hívás).",4,1.0,4,0,True,0.25295958,0.25295958
"A Szolgáltató dönthet kedvezmények, akciók felkínálásáról, amelyek a havi- vagy egyszeri díjakat érinthetik. A Szolgáltató a kedvezmények, akciók mértékét és részvételi feltételeit közzéteszi. Az Előfizető egyszerre csak egy kedvezmény igénybevételére jogosult. A jelen pontban foglaltak alkalmazása szempontjából kedvezménynek kizárólag az az ÁSZF 7. számú mellékletében (Akciók) és a szerződéses nyilatkozatokban, feltételekben, dokumentációban kifejezetten ilyenként megjelölt feltételek minősülnek.",5,1.0,4,1,False,0.25285172,0.10550915
A Szolgáltató a mobil rádiótelefon készülék adásvételéhez kedvezményt biztosíthat. A kedvezmény mértékét és a kapcsolódó feltételeket a Szolgáltató a honlapján közzéteszi. A Szolgáltató a készülékhez kapcsolódó kedvezmény igénybevételének feltételéül szabhatja a Szolgáltatásra vonatkozó Előfizetői Szerződés meghatározott ideig történő fenntartását.,3,1.0,4,1,False,0.25331426,0.23170741
